log_id,customer_id,content_id,event_type,event_timestamp,device_code,session_id,duration_seconds,rating_given,quality_stream,ip_country,app_version
LOG_005218,CUST_1105,CNT_003,PLAY,2023-01-08 16:36:00,TV_AND,SESS_01566,,,4K,BE,3.2.2
LOG_005219,CUST_1105,CNT_003,STOP,2023-01-08 16:45:56,TV_AND,SESS_01566,4970,,4K,BE,3.2.2
LOG_005220,CUST_0736,CNT_034,PLAY,2023-08-30 23:30:00,TV_AND,SESS_01567,,,4K,TN,3.1.5
LOG_005221,CUST_0736,CNT_034,PAUSE,2023-08-30 23:59:40,TV_AND,SESS_01567,1780,,4K,TN,3.1.5
LOG_005222,CUST_0736,CNT_034,RESUME,2023-08-31 00:01:10,TV_AND,SESS_01567,,,4K,TN,3.1.5
LOG_005223,CUST_0736,CNT_034,STOP,2023-08-31 00:02:17,TV_AND,SESS_01567,4770,,4K,TN,3.1.5
LOG_005224,CUST_1406,CNT_050,PLAY,2024-02-17 02:20:00,PC_MAC,SESS_01568,,,HD,TN,3.2.2
LOG_005225,CUST_1406,CNT_050,PAUSE,2024-02-17 02:38:02,PC_MAC,SESS_01568,1082,,HD,TN,3.2.2
LOG_005226,CUST_1406,CNT_050,RESUME,2024-02-17 02:45:31,PC_MAC,SESS_01568,,,HD,TN,3.2.2
LOG_005227,CUST_1406,CNT_050,STOP,2024-02-17 03:05:27,PC_MAC,SESS_01568,2609,,HD,TN,3.2.2
LOG_005228,CUST_1406,CNT_050,RATE,2024-02-17 03:05:46,PC_MAC,SESS_01568,,2,HD,TN,3.2.2
LOG_005229,CUST_0406,CNT_025,PLAY,2021-09-07 10:23:00,PC_WIN,SESS_01569,,,SD,DE,3.2.1
LOG_005230,CUST_0406,CNT_025,PAUSE,2021-09-07 10:33:56,PC_WIN,SESS_01569,656,,SD,DE,3.2.1
LOG_005231,CUST_0406,CNT_025,RESUME,2021-09-07 10:43:02,PC_WIN,SESS_01569,,,SD,DE,3.2.1
LOG_005232,CUST_0406,CNT_025,STOP,2021-09-07 11:10:39,PC_WIN,SESS_01569,3732,,SD,DE,3.2.1
LOG_005233,CUST_1779,CNT_037,PLAY,2022-04-03 02:23:00,TV_SAM,SESS_01570,,,HD,US,
LOG_005234,CUST_1779,CNT_037,STOP,2022-04-03 02:36:44,TV_SAM,SESS_01570,2503,,HD,US,
LOG_005235,CUST_1779,CNT_037,RATE,2022-04-03 02:37:33,TV_SAM,SESS_01570,,3,HD,US,
LOG_005236,CUST_0315,CNT_025,PLAY,2024-01-09 15:22:00,MOB_AND,SESS_01571,,,SD,BE,3.2.1
LOG_005237,CUST_0315,CNT_025,STOP,2024-01-09 15:23:28,MOB_AND,SESS_01571,1344,,SD,BE,3.2.1
LOG_005238,CUST_0315,CNT_025,RATE,2024-01-09 15:23:57,MOB_AND,SESS_01571,,4,SD,BE,3.2.1
LOG_005239,CUST_1944,CNT_036,PLAY,2024-05-22 23:14:00,TV_LG,SESS_01572,,,SD,FR,3.0.5
LOG_005240,CUST_1944,CNT_036,STOP,2024-05-22 23:25:13,TV_LG,SESS_01572,2796,,SD,FR,3.0.5
LOG_005241,CUST_1605,CNT_048,PLAY,2021-01-05 19:56:00,TV_LG,SESS_01573,,,HD,FR,3.2.2
LOG_005242,CUST_1605,CNT_048,STOP,2021-01-05 21:03:13,TV_LG,SESS_01573,10849,,HD,FR,3.2.2
LOG_005243,CUST_1605,CNT_048,RATE,2021-01-05 21:04:13,TV_LG,SESS_01573,,4,HD,FR,3.2.2
LOG_005244,CUST_1063,CNT_034,PLAY,2024-08-02 16:17:00,MOB_IOS,SESS_01574,,,HD,FR,3.2.1
LOG_005245,CUST_1063,CNT_034,STOP,2024-08-02 16:18:17,MOB_IOS,SESS_01574,200,,HD,FR,3.2.1
LOG_005246,CUST_0657,CNT_020,PLAY,2023-08-14 14:27:00,MOB_IOS,SESS_01575,,,HD,MA,3.2.2
LOG_005247,CUST_0657,CNT_020,PAUSE,2023-08-14 14:34:17,MOB_IOS,SESS_01575,437,,HD,MA,3.2.2
LOG_005248,CUST_0657,CNT_020,RESUME,2023-08-14 14:39:39,MOB_IOS,SESS_01575,,,HD,MA,3.2.2
LOG_005249,CUST_0657,CNT_020,STOP,2023-08-14 14:42:31,MOB_IOS,SESS_01575,1635,,HD,MA,3.2.2
LOG_005250,CUST_1039,CNT_035,PLAY,2022-02-07 19:31:00,MOB_IOS,SESS_01576,,,HD,BE,3.2.1
LOG_005251,CUST_1039,CNT_035,STOP,2022-02-07 19:44:50,MOB_IOS,SESS_01576,2243,,HD,BE,3.2.1
LOG_005252,CUST_0895,CNT_008,PLAY,2022-12-17 08:58:00,TV_LG,SESS_01577,,,HD,FR,3.2.1
LOG_005253,CUST_0895,CNT_008,PAUSE,2022-12-17 09:59:35,TV_LG,SESS_01577,3695,,HD,FR,3.2.1
LOG_005254,CUST_0895,CNT_008,RESUME,2022-12-17 10:05:27,TV_LG,SESS_01577,,,HD,FR,3.2.1
LOG_005255,CUST_0895,CNT_008,STOP,2022-12-17 10:24:00,TV_LG,SESS_01577,7398,,HD,FR,3.2.1
LOG_005256,CUST_0895,CNT_008,RATE,2022-12-17 10:24:06,TV_LG,SESS_01577,,4,HD,FR,3.2.1
LOG_005257,CUST_0851,CNT_040,PLAY,2022-04-24 13:38:00,MOB_IOS,SESS_01578,,,4K,DE,3.2.1
LOG_005258,CUST_0851,CNT_040,STOP,2022-04-24 13:41:44,MOB_IOS,SESS_01578,1226,,4K,DE,3.2.1
LOG_005259,CUST_0038,CNT_027,PLAY,2021-03-01 19:01:00,TV_SAM,SESS_01579,,,HD,US,3.2.1
LOG_005260,CUST_0038,CNT_027,STOP,2021-03-01 19:23:57,TV_SAM,SESS_01579,3139,,HD,US,3.2.1
LOG_005261,CUST_0038,CNT_027,RATE,2021-03-01 19:24:22,TV_SAM,SESS_01579,,4,HD,US,3.2.1
LOG_005262,CUST_0302,CNT_043,PLAY,2022-03-24 23:55:00,PC_WIN,SESS_01580,,,HD,IT,3.2.1
LOG_005263,CUST_0302,CNT_043,PAUSE,2022-03-25 00:30:45,PC_WIN,SESS_01580,2145,,HD,IT,3.2.1
LOG_005264,CUST_0302,CNT_043,RESUME,2022-03-25 00:33:37,PC_WIN,SESS_01580,,,HD,IT,3.2.1
LOG_005265,CUST_0302,CNT_043,STOP,2022-03-25 01:02:23,PC_WIN,SESS_01580,4912,,HD,IT,3.2.1
LOG_005266,CUST_0302,CNT_043,RATE,2022-03-25 01:02:54,PC_WIN,SESS_01580,,4,HD,IT,3.2.1
LOG_005267,CUST_0475,CNT_017,PLAY,29/06/2022 18:07:00,TV_AND,SESS_01581,,,HD,TN,3.2.2
LOG_005268,CUST_0475,CNT_017,STOP,29/06/2022 18:16:15,TV_AND,SESS_01581,5614,,HD,TN,3.2.2
LOG_005269,CUST_0475,CNT_017,RATE,29/06/2022 18:16:29,TV_AND,SESS_01581,,3,HD,TN,3.2.2
LOG_005270,CUST_0860,CNT_038,PLAY,2022-11-18 10:40:00,MOB_IOS,SESS_01582,,,4K,MA,3.1.5
LOG_005271,CUST_0860,CNT_038,PAUSE,2022-11-18 10:44:25,MOB_IOS,SESS_01582,265,,4K,MA,3.1.5
LOG_005272,CUST_0860,CNT_038,RESUME,2022-11-18 10:45:34,MOB_IOS,SESS_01582,,,4K,MA,3.1.5
LOG_005273,CUST_0860,CNT_038,STOP,2022-11-18 10:47:54,MOB_IOS,SESS_01582,698,,4K,MA,3.1.5
LOG_005274,CUST_0860,CNT_038,RATE,2022-11-18 10:48:25,MOB_IOS,SESS_01582,,5,4K,MA,3.1.5
LOG_005275,CUST_1253,CNT_043,PLAY,2023-12-26 16:19:00,TV_LG,SESS_01583,,,4K,BR,3.2.1
LOG_005276,CUST_1253,CNT_043,STOP,2023-12-26 16:35:45,TV_LG,SESS_01583,3464,,4K,BR,3.2.1
LOG_005277,CUST_1253,CNT_043,RATE,2023-12-26 16:35:58,TV_LG,SESS_01583,,5,4K,BR,3.2.1
LOG_005278,CUST_1063,CNT_048,PLAY,2021-05-06 09:02:00,PC_WIN,SESS_01584,,,HD,FR,3.2.0
LOG_005279,CUST_1063,CNT_048,PAUSE,2021-05-06 09:24:00,PC_WIN,SESS_01584,1320,,HD,FR,3.2.0
LOG_005280,CUST_1063,CNT_048,RESUME,2021-05-06 09:26:56,PC_WIN,SESS_01584,,,HD,FR,3.2.0
LOG_005281,CUST_1063,CNT_048,STOP,2021-05-06 09:46:51,PC_WIN,SESS_01584,2839,,HD,FR,3.2.0
LOG_005282,CUST_0828,CNT_025,PLAY,2023-01-15 15:53:00,MOB_AND,SESS_01585,,,HD,JP,3.2.1
LOG_005283,CUST_0828,CNT_025,PAUSE,2023-01-15 15:55:58,MOB_AND,SESS_01585,178,,HD,JP,3.2.1
LOG_005284,CUST_0828,CNT_025,RESUME,2023-01-15 16:05:57,MOB_AND,SESS_01585,,,HD,JP,3.2.1
LOG_005285,CUST_0828,CNT_025,STOP,2023-01-15 16:07:01,MOB_AND,SESS_01585,959,,HD,JP,3.2.1
LOG_005286,CUST_0001,CNT_037,PLAY,1618687680,TV_SAM,SESS_01586,,,SD,TN,3.2.2
LOG_005287,CUST_0001,CNT_037,STOP,1618689843,TV_SAM,SESS_01586,5526,,SD,TN,3.2.2
LOG_005288,CUST_0016,CNT_021,PLAY,2021-08-04 08:56:00,TAB_AND,SESS_01587,,,SD,CA,3.2.0
LOG_005289,CUST_0016,CNT_021,PAUSE,2021-08-04 09:03:45,TAB_AND,SESS_01587,465,,SD,CA,3.2.0
LOG_005290,CUST_0016,CNT_021,RESUME,2021-08-04 09:12:11,TAB_AND,SESS_01587,,,SD,CA,3.2.0
LOG_005291,CUST_0016,CNT_021,STOP,2021-08-04 09:14:26,TAB_AND,SESS_01587,2050,,SD,CA,3.2.0
LOG_005292,CUST_0516,CNT_018,PLAY,25/06/2023 23:44:00,TAB_IOS,SESS_01588,,,HD,DZ,3.2.2
LOG_005293,CUST_0516,CNT_018,PAUSE,25/06/2023 23:56:26,TAB_IOS,SESS_01588,746,,HD,DZ,3.2.2
LOG_005294,CUST_0516,CNT_018,RESUME,25/06/2023 23:58:29,TAB_IOS,SESS_01588,,,HD,DZ,3.2.2
LOG_005295,CUST_0516,CNT_018,STOP,26/06/2023 00:10:09,TAB_IOS,SESS_01588,2367,,HD,DZ,3.2.2
LOG_005296,CUST_1447,CNT_034,PLAY,2022-08-24 17:47:00,MOB_IOS,SESS_01589,,,HD,IT,3.2.0
LOG_005297,CUST_1447,CNT_034,STOP,2022-08-24 17:48:16,MOB_IOS,SESS_01589,1071,,HD,IT,3.2.0
LOG_005298,CUST_1561,CNT_027,PLAY,2021-11-29 23:54:00,MOB_IOS,SESS_01590,,,HD,TN,3.2.1
LOG_005299,CUST_1561,CNT_027,STOP,2021-11-29 23:56:55,MOB_IOS,SESS_01590,1254,,HD,TN,3.2.1
LOG_005300,CUST_1781,CNT_037,PLAY,2024-08-27 12:11:00,MOB_IOS,SESS_01591,,,HD,MA,3.2.1
LOG_005301,CUST_1781,CNT_037,STOP,2024-08-27 12:16:12,MOB_IOS,SESS_01591,1672,,HD,MA,3.2.1
LOG_005302,CUST_1781,CNT_037,RATE,2024-08-27 12:17:00,MOB_IOS,SESS_01591,,5,HD,MA,3.2.1
LOG_005303,CUST_0905,CNT_050,PLAY,2022-10-06 12:40:00,TV_FIRE,SESS_01592,,,HD,ES,3.2.1
LOG_005304,CUST_0905,CNT_050,PAUSE,2022-10-06 13:03:33,TV_FIRE,SESS_01592,1413,,HD,ES,3.2.1
LOG_005305,CUST_0905,CNT_050,RESUME,2022-10-06 13:10:04,TV_FIRE,SESS_01592,,,HD,ES,3.2.1
LOG_005306,CUST_0905,CNT_050,STOP,2022-10-06 13:35:38,TV_FIRE,SESS_01592,3157,,HD,ES,3.2.1
LOG_005307,CUST_0244,CNT_045,PLAY,1687378320,PC_MAC,SESS_01593,,,HD,FR,3.2.2
LOG_005308,CUST_0244,CNT_045,PAUSE,1687378950,PC_MAC,SESS_01593,630,,HD,FR,3.2.2
LOG_005309,CUST_0244,CNT_045,RESUME,1687379348,PC_MAC,SESS_01593,,,HD,FR,3.2.2
LOG_005310,CUST_0244,CNT_045,STOP,1687379783,PC_MAC,SESS_01593,4079,,HD,FR,3.2.2
LOG_005311,CUST_1526,CNT_048,PLAY,2024-06-17 03:55:00,TAB_AND,SESS_01594,,,hd,DZ,3.2.0
LOG_005312,CUST_1526,CNT_048,STOP,2024-06-17 04:03:02,TAB_AND,SESS_01594,1264,,hd,DZ,3.2.0
LOG_005313,CUST_0650,CNT_016,PLAY,2022-02-11 04:35:00,MOB_AND,SESS_01595,,,HD,SN,3.2.0
LOG_005314,CUST_0650,CNT_016,STOP,2022-02-11 04:46:42,MOB_AND,SESS_01595,2583,,HD,SN,3.2.0
LOG_005315,CUST_1490,CNT_048,PLAY,2022-01-15 22:45:00,MOB_IOS,SESS_01596,,,4k,US,3.2.2
LOG_005316,CUST_1490,CNT_048,STOP,2022-01-15 22:53:47,MOB_IOS,SESS_01596,1401,,4k,US,3.2.2
LOG_005317,CUST_1490,CNT_048,RATE,2022-01-15 22:54:17,MOB_IOS,SESS_01596,,4,4k,US,3.2.2
LOG_005318,CUST_1171,CNT_024,PLAY,2022-01-14 10:04:00,UNKNOWN,SESS_01597,,,4K,SN,3.2.0
LOG_005319,CUST_1171,CNT_024,STOP,2022-01-14 10:16:41,UNKNOWN,SESS_01597,3174,,4K,SN,3.2.0
LOG_005320,CUST_1171,CNT_024,RATE,2022-01-14 10:16:47,UNKNOWN,SESS_01597,,4,4K,SN,3.2.0
LOG_005321,CUST_1839,CNT_028,PLAY,2023-10-30 18:42:00,PC_WIN,SESS_01598,,,HD,MA,3.2.1
LOG_005322,CUST_1839,CNT_028,STOP,2023-10-30 18:44:24,PC_WIN,SESS_01598,1161,,HD,MA,3.2.1
LOG_005323,CUST_0355,CNT_050,PLAY,2022-06-28 06:35:00,MOB_IOS,SESS_01599,,,4K,MA,3.1.8
LOG_005324,CUST_0355,CNT_050,STOP,2022-06-28 06:36:40,MOB_IOS,SESS_01599,871,,4K,MA,3.1.8
LOG_005325,CUST_1314,CNT_038,PLAY,13/10/2022 07:27:00,MOB_IOS,SESS_01600,,,HD,DE,3.2.0
LOG_005326,CUST_1314,CNT_038,STOP,13/10/2022 07:36:03,MOB_IOS,SESS_01600,2489,,HD,DE,3.2.0
LOG_005327,CUST_0878,CNT_032,PLAY,2021-05-04 12:28:00,MOB_IOS,SESS_01601,,,sd,MA,3.1.8
LOG_005328,CUST_0878,CNT_032,STOP,2021-05-04 12:34:26,MOB_IOS,SESS_01601,1003,,sd,MA,3.1.8
LOG_005329,CUST_0878,CNT_032,RATE,2021-05-04 12:34:41,MOB_IOS,SESS_01601,,10,sd,MA,3.1.8
LOG_005330,CUST_0153,CNT_010,PLAY,1691099340,TV_SAM,SESS_01602,,,HD,US,3.2.1
LOG_005331,CUST_0153,CNT_010,STOP,1691099626,TV_SAM,SESS_01602,4050,,HD,US,3.2.1
LOG_005332,CUST_0153,CNT_010,RATE,1691099678,TV_SAM,SESS_01602,,4,HD,US,3.2.1
LOG_005333,CUST_0925,CNT_010,PLAY,2024-11-12 18:12:00,TV_FIRE,SESS_01603,,,4K,CA,3.2.0
LOG_005334,CUST_0925,CNT_010,STOP,2024-11-12 18:13:39,TV_FIRE,SESS_01603,598,,4K,CA,3.2.0
LOG_005335,CUST_0925,CNT_010,RATE,2024-11-12 18:14:15,TV_FIRE,SESS_01603,,5,4K,CA,3.2.0
LOG_005336,CUST_0011,CNT_002,PLAY,2024-06-01 07:10:00,TV_AND,SESS_01604,,,SD,GB,3.2.2
LOG_005337,CUST_0011,CNT_002,PAUSE,2024-06-01 07:12:53,TV_AND,SESS_01604,173,,SD,GB,3.2.2
LOG_005338,CUST_0011,CNT_002,RESUME,2024-06-01 07:15:56,TV_AND,SESS_01604,,,SD,GB,3.2.2
LOG_005339,CUST_0011,CNT_002,STOP,2024-06-01 07:32:09,TV_AND,SESS_01604,2602,,SD,GB,3.2.2
LOG_005340,CUST_0011,CNT_002,RATE,2024-06-01 07:32:25,TV_AND,SESS_01604,,5,SD,GB,3.2.2
LOG_005341,CUST_0617,CNT_027,PLAY,2021-10-11 16:38:00,MOB_AND,SESS_01605,,,SD,FR,3.2.1
LOG_005342,CUST_0617,CNT_027,STOP,2021-10-11 16:40:13,MOB_AND,SESS_01605,574,,SD,FR,3.2.1
LOG_005343,CUST_1204,CNT_041,PLAY,2021-06-07 13:22:00,MOB_IOS,SESS_01606,,,4K,DZ,3.2.0
LOG_005344,CUST_1204,CNT_041,PAUSE,2021-06-07 13:25:01,MOB_IOS,SESS_01606,181,,4K,DZ,3.2.0
LOG_005345,CUST_1204,CNT_041,RESUME,2021-06-07 13:28:06,MOB_IOS,SESS_01606,,,4K,DZ,3.2.0
LOG_005346,CUST_1204,CNT_041,STOP,2021-06-07 13:33:33,MOB_IOS,SESS_01606,807,,4K,DZ,3.2.0
LOG_005347,CUST_1204,CNT_041,RATE,2021-06-07 13:34:02,MOB_IOS,SESS_01606,,2,4K,DZ,3.2.0
LOG_005348,CUST_0490,CNT_008,PLAY,2024-03-24 20:27:00,PC_MAC,SESS_01607,,,HD,CA,3.2.1
LOG_005349,CUST_0490,CNT_008,STOP,2024-03-24 20:48:34,PC_MAC,SESS_01607,3411,,HD,CA,3.2.1
LOG_005350,CUST_0059,CNT_048,PLAY,2023-04-04 15:57:00,UNKNOWN,SESS_01608,,,HD,IT,3.1.5
LOG_005351,CUST_0059,CNT_048,PAUSE,2023-04-04 16:07:34,UNKNOWN,SESS_01608,634,,HD,IT,3.1.5
LOG_005352,CUST_0059,CNT_048,RESUME,2023-04-04 16:16:05,UNKNOWN,SESS_01608,,,HD,IT,3.1.5
LOG_005353,CUST_0059,CNT_048,STOP,2023-04-04 16:31:54,UNKNOWN,SESS_01608,2131,,HD,IT,3.1.5
LOG_005354,CUST_1088,CNT_027,PLAY,1628111460,PC_WIN,SESS_01609,,,SD,MA,3.2.1
LOG_005355,CUST_1088,CNT_027,STOP,1628112173,PC_WIN,SESS_01609,4238,,SD,MA,3.2.1
LOG_005356,CUST_1088,CNT_027,RATE,1628112187,PC_WIN,SESS_01609,,4,SD,MA,3.2.1
LOG_005357,CUST_0347,CNT_050,PLAY,1728751620,MOB_IOS,SESS_01610,,,HD,ES,3.2.1
LOG_005358,CUST_0347,CNT_050,STOP,1728751743,MOB_IOS,SESS_01610,298,,HD,ES,3.2.1
LOG_005359,CUST_0114,CNT_038,PLAY,2024-08-03 10:04:00,MOB_IOS,SESS_01611,,,HD,MA,3.1.0
LOG_005360,CUST_0114,CNT_038,PAUSE,2024-08-03 10:11:27,MOB_IOS,SESS_01611,447,,HD,MA,3.1.0
LOG_005361,CUST_0114,CNT_038,RESUME,2024-08-03 10:14:15,MOB_IOS,SESS_01611,,,HD,MA,3.1.0
LOG_005362,CUST_0114,CNT_038,STOP,2024-08-03 10:21:44,MOB_IOS,SESS_01611,1093,,HD,MA,3.1.0
LOG_005363,CUST_0536,CNT_001,PLAY,2022-11-15 19:31:00,MOB_AND,SESS_01612,,,HD,FR,3.1.0
LOG_005364,CUST_0536,CNT_001,PAUSE,2022-11-15 19:34:02,MOB_AND,SESS_01612,182,,HD,FR,3.1.0
LOG_005365,CUST_0536,CNT_001,RESUME,2022-11-15 19:41:16,MOB_AND,SESS_01612,,,HD,FR,3.1.0
LOG_005366,CUST_0536,CNT_001,STOP,2022-11-15 19:45:12,MOB_AND,SESS_01612,744,,HD,FR,3.1.0
LOG_005367,CUST_0780,CNT_023,PLAY,2021-11-16 21:50:00,MOB_AND,SESS_01613,,,4K,US,3.1.0
LOG_005368,CUST_0780,CNT_023,PAUSE,2021-11-16 21:51:35,MOB_AND,SESS_01613,95,,4K,US,3.1.0
LOG_005369,CUST_0780,CNT_023,RESUME,2021-11-16 21:54:00,MOB_AND,SESS_01613,,,4K,US,3.1.0
LOG_005370,CUST_0780,CNT_023,STOP,2021-11-16 21:58:51,MOB_AND,SESS_01613,1123,,4K,US,3.1.0
LOG_005371,CUST_0780,CNT_023,RATE,2021-11-16 21:59:31,MOB_AND,SESS_01613,,4,4K,US,3.1.0
LOG_005372,CUST_0188,CNT_035,PLAY,2022-02-21 07:42:00,MOB_AND,SESS_01614,,,SD,TN,3.1.5
LOG_005373,CUST_0188,CNT_035,PAUSE,2022-02-21 07:57:02,MOB_AND,SESS_01614,902,,SD,TN,3.1.5
LOG_005374,CUST_0188,CNT_035,RESUME,2022-02-21 08:03:21,MOB_AND,SESS_01614,,,SD,TN,3.1.5
LOG_005375,CUST_0188,CNT_035,STOP,2022-02-21 08:15:18,MOB_AND,SESS_01614,1855,,SD,TN,3.1.5
LOG_005376,CUST_0188,CNT_035,RATE,2022-02-21 08:16:15,MOB_AND,SESS_01614,,5,SD,TN,3.1.5
LOG_005377,CUST_0223,CNT_016,PLAY,2021-10-13 16:29:00,MOB_IOS,SESS_01615,,,SD,DZ,3.2.0
LOG_005378,CUST_0223,CNT_016,PAUSE,2021-10-13 16:32:49,MOB_IOS,SESS_01615,229,,SD,DZ,3.2.0
LOG_005379,CUST_0223,CNT_016,RESUME,2021-10-13 16:36:36,MOB_IOS,SESS_01615,,,SD,DZ,3.2.0
LOG_005380,CUST_0223,CNT_016,STOP,2021-10-13 16:43:44,MOB_IOS,SESS_01615,946,,SD,DZ,3.2.0
LOG_005381,CUST_1410,CNT_003,PLAY,2022-07-30 16:28:00,TAB_IOS,SESS_01616,,,HD,TN,3.2.0
LOG_005382,CUST_1410,CNT_003,PAUSE,2022-07-30 16:34:04,TAB_IOS,SESS_01616,364,,HD,TN,3.2.0
LOG_005383,CUST_1410,CNT_003,RESUME,2022-07-30 16:39:13,TAB_IOS,SESS_01616,,,HD,TN,3.2.0
LOG_005384,CUST_1410,CNT_003,STOP,2022-07-30 16:43:31,TAB_IOS,SESS_01616,1100,,HD,TN,3.2.0
LOG_005385,CUST_1410,CNT_003,RATE,2022-07-30 16:43:59,TAB_IOS,SESS_01616,,5,HD,TN,3.2.0
LOG_005386,CUST_0342,CNT_022,PLAY,12/05/2021 10:29:00,PC_WIN,SESS_01617,,,HD,GB,3.2.1
LOG_005387,CUST_0342,CNT_022,STOP,12/05/2021 10:37:19,PC_WIN,SESS_01617,3434,,HD,GB,3.2.1
LOG_005388,CUST_1048,CNT_021,PLAY,2021-02-12 16:05:00,MOB_AND,SESS_01618,,,4K,MA,3.1.0
LOG_005389,CUST_1048,CNT_021,PAUSE,2021-02-12 16:11:51,MOB_AND,SESS_01618,411,,4K,MA,3.1.0
LOG_005390,CUST_1048,CNT_021,RESUME,2021-02-12 16:15:25,MOB_AND,SESS_01618,,,4K,MA,3.1.0
LOG_005391,CUST_1048,CNT_021,STOP,2021-02-12 16:19:08,MOB_AND,SESS_01618,1052,,4K,MA,3.1.0
LOG_005392,CUST_1048,CNT_021,RATE,2021-02-12 16:19:19,MOB_AND,SESS_01618,,3,4K,MA,3.1.0
LOG_005393,CUST_1548,CNT_033,PLAY,2021-04-28 18:31:00,MOB_AND,SESS_01619,,,HD,DE,3.2.2
LOG_005394,CUST_1548,CNT_033,STOP,2021-04-28 18:40:28,MOB_AND,SESS_01619,1617,,HD,DE,3.2.2
LOG_005395,CUST_1173,CNT_023,PLAY,17/06/2021 07:46:00,TV_AND,SESS_01620,,,HD,FR,3.2.2
LOG_005396,CUST_1173,CNT_023,PAUSE,17/06/2021 07:51:45,TV_AND,SESS_01620,345,,HD,FR,3.2.2
LOG_005397,CUST_1173,CNT_023,RESUME,17/06/2021 07:54:32,TV_AND,SESS_01620,,,HD,FR,3.2.2
LOG_005398,CUST_1173,CNT_023,STOP,17/06/2021 07:58:49,TV_AND,SESS_01620,882,,HD,FR,3.2.2
LOG_005399,CUST_1516,CNT_044,PLAY,2023-07-01 22:43:00,PC_WIN,SESS_01621,,,SD,TN,3.2.0
LOG_005400,CUST_1516,CNT_044,STOP,2023-07-01 23:03:34,PC_WIN,SESS_01621,3751,,SD,TN,3.2.0
LOG_005401,CUST_0890,CNT_018,PLAY,2022-04-30 18:09:00,MOB_IOS,SESS_01622,,,HD,FR,3.2.2
LOG_005402,CUST_0890,CNT_018,PAUSE,2022-04-30 18:10:02,MOB_IOS,SESS_01622,62,,HD,FR,3.2.2
LOG_005403,CUST_0890,CNT_018,RESUME,2022-04-30 18:18:40,MOB_IOS,SESS_01622,,,HD,FR,3.2.2
LOG_005404,CUST_0890,CNT_018,STOP,2022-04-30 18:20:35,MOB_IOS,SESS_01622,684,,HD,FR,3.2.2
LOG_005405,CUST_0294,CNT_043,PLAY,08/07/2023 06:20:00,PC_WIN,SESS_01623,,,HD,DZ,3.2.0
LOG_005406,CUST_0294,CNT_043,PAUSE,08/07/2023 06:21:37,PC_WIN,SESS_01623,97,,HD,DZ,3.2.0
LOG_005407,CUST_0294,CNT_043,RESUME,08/07/2023 06:28:28,PC_WIN,SESS_01623,,,HD,DZ,3.2.0
LOG_005408,CUST_0294,CNT_043,STOP,08/07/2023 06:41:26,PC_WIN,SESS_01623,2027,,HD,DZ,3.2.0
LOG_005409,CUST_0294,CNT_043,RATE,08/07/2023 06:42:11,PC_WIN,SESS_01623,,4,HD,DZ,3.2.0
LOG_005410,CUST_0003,CNT_028,PLAY,2021-06-15 19:44:00,PC_WIN,SESS_01624,,,SD,DE,3.1.5
LOG_005411,CUST_0003,CNT_028,STOP,2021-06-15 20:11:06,PC_WIN,SESS_01624,4069,,SD,DE,3.1.5
LOG_005412,CUST_0003,CNT_028,RATE,2021-06-15 20:11:28,PC_WIN,SESS_01624,,4,SD,DE,3.1.5
LOG_005413,CUST_1095,CNT_038,PLAY,2022-01-05 21:29:00,MOB_AND,SESS_01625,,,HD,DZ,3.2.0
LOG_005414,CUST_1095,CNT_038,STOP,2022-01-05 21:34:03,MOB_AND,SESS_01625,1381,,HD,DZ,3.2.0
LOG_005415,CUST_1095,CNT_038,RATE,2022-01-05 21:34:20,MOB_AND,SESS_01625,,4,HD,DZ,3.2.0
LOG_005416,CUST_0719,CNT_030,PLAY,2021-05-08 19:45:00,MOB_AND,SESS_01626,,,4K,US,3.2.1
LOG_005417,CUST_0719,CNT_030,PAUSE,2021-05-08 19:52:11,MOB_AND,SESS_01626,431,,4K,US,3.2.1
LOG_005418,CUST_0719,CNT_030,RESUME,2021-05-08 19:58:31,MOB_AND,SESS_01626,,,4K,US,3.2.1
LOG_005419,CUST_0719,CNT_030,STOP,2021-05-08 20:02:34,MOB_AND,SESS_01626,1354,,4K,US,3.2.1
LOG_005420,CUST_0514,CNT_001,PLAY,2022-05-08 16:54:00,PC_WIN,SESS_01627,,,HD,FR,3.2.1
LOG_005421,CUST_0514,CNT_001,PAUSE,2022-05-08 16:56:16,PC_WIN,SESS_01627,136,,HD,FR,3.2.1
LOG_005422,CUST_0514,CNT_001,RESUME,2022-05-08 16:57:58,PC_WIN,SESS_01627,,,HD,FR,3.2.1
LOG_005423,CUST_0514,CNT_001,STOP,2022-05-08 17:08:03,PC_WIN,SESS_01627,1884,,HD,FR,3.2.1
LOG_005424,CUST_0514,CNT_001,RATE,2022-05-08 17:08:16,PC_WIN,SESS_01627,,4,HD,FR,3.2.1
LOG_005425,CUST_0389,CNT_035,PLAY,2024-06-03 16:11:00,MOB_IOS,SESS_01628,,,HD,MA,3.2.0
LOG_005426,CUST_0389,CNT_035,PAUSE,2024-06-03 16:19:57,MOB_IOS,SESS_01628,537,,HD,MA,3.2.0
LOG_005427,CUST_0389,CNT_035,RESUME,2024-06-03 16:25:21,MOB_IOS,SESS_01628,,,HD,MA,3.2.0
